Year,FIPS_Code,State,Area_Name,Civilian_labor_force,Employed,Unemployed,Unemployment_rate
2017,6000,CA,California,19185366.0,18258064.0,927302.0,4.800000000000001
2017,8000,CO,Colorado,2963790.0,2885980.0,77810.0,2.6
2017,9000,CT,Connecticut,1923711.0,1838833.0,84878.0,4.4
2017,10000,DE,Delaware,475214.0,453949.0,21265.0,4.5
2017,12000,FL,Florida,9972990.0,9544892.0,428098.0,4.3
2017,13000,GA,Georgia,5107889.0,4864813.0,243076.0,4.800000000000001
2017,15000,HI,Hawaii,695303.0,679865.0,15438.0,2.2
2017,16000,ID,Idaho,839776.0,812875.0,26901.0,3.2
2017,17000,IL,Illinois,6562291.0,6237933.0,324358.0,4.9
2017,18000,IN,Indiana,3333693.0,3217049.0,116644.0,3.5
2017,19000,IA,Iowa,1697495.0,1645660.0,51835.0,3.1
2017,20000,KS,Kansas,1488346.0,1434516.0,53830.0,3.6
2017,21000,KY,Kentucky,2053398.0,1955234.0,98164.0,4.800000000000001
2017,22000,LA,Louisiana,2108485.0,2000487.0,107998.0,5.100000000000001
2017,23000,ME,Maine,703871.0,680164.0,23707.0,3.4
2017,24000,MD,Maryland,3243896.0,3114580.0,129316.0,4.0
2017,25000,MA,Massachusetts,3724520.0,3582389.0,142131.0,3.8
2017,26000,MI,Michigan,4911247.0,4685853.0,225394.0,4.600000000000001
2017,27000,MN,Minnesota,3071006.0,2963830.0,107176.0,3.5
2017,28000,MS,Mississippi,1272685.0,1206102.0,66583.0,5.2
2017,29000,MO,Missouri,3053526.0,2939306.0,114220.0,3.7
2017,30000,MT,Montana,528441.0,506871.0,21570.0,4.100000000000001
2017,31000,NE,Nebraska,1023163.0,992740.0,30423.0,3.0
2017,32000,NV,Nevada,1444262.0,1372022.0,72240.0,5.0
2017,33000,NH,New Hampshire,758133.0,736918.0,21215.0,2.8
2017,34000,NJ,New Jersey,4614953.0,4406151.0,208802.0,4.5
2017,35000,NM,New Mexico,948581.0,890988.0,57593.0,6.100000000000001
2017,36000,NY,New York,9838170.0,9382750.0,455420.0,4.600000000000001
2017,37000,NC,North Carolina,4865900.0,4646212.0,219688.0,4.5
2017,38000,ND,North Dakota,415765.0,404901.0,10864.0,2.6
2017,39000,OH,Ohio,5818975.0,5529479.0,289496.0,5.0
2017,40000,OK,Oklahoma,1826272.0,1752733.0,73539.0,4.0
2017,41000,OR,Oregon,2075682.0,1991503.0,84179.0,4.100000000000001
2017,42000,PA,Pennsylvania,6485253.0,6161913.0,323340.0,5.0
2017,44000,RI,Rhode Island,568144.0,542552.0,25592.0,4.5
2017,45000,SC,South Carolina,2261766.0,2166708.0,95058.0,4.2
2017,46000,SD,South Dakota,455339.0,441450.0,13889.0,3.1
2017,47000,TN,Tennessee,3197032.0,3077515.0,119517.0,3.7
2017,48000,TX,Texas,13473991.0,12888025.0,585966.0,4.3
2017,49000,UT,Utah,1554352.0,1505413.0,48939.0,3.1
2017,50000,VT,Vermont,355385.0,344698.0,10687.0,3.0
2017,51000,VA,Virginia,4352977.0,4193290.0,159687.0,3.7
2017,53000,WA,Washington,3727683.0,3554754.0,172929.0,4.600000000000001
2017,54000,WV,West Virginia,784744.0,743786.0,40958.0,5.2
2017,55000,WI,Wisconsin,3141757.0,3039348.0,102409.0,3.3
2017,56000,WY,Wyoming,293802.0,281164.0,12638.0,4.3
2018,0,US,United States,162039448.0,155727509.0,6311939.0,3.9
2018,1000,AL,Alabama,2240109.0,2152270.0,87839.0,3.9
2018,2000,AK,Alaska,355499.0,334068.0,21431.0,6.0
2018,4000,AZ,Arizona,3325721.0,3166013.0,159708.0,4.800000000000001
2018,5000,AR,Arkansas,1343862.0,1294809.0,49053.0,3.7
2018,6000,CA,California,19289505.0,18469910.0,819595.0,4.2
2018,8000,CO,Colorado,3054347.0,2961423.0,92924.0,3.0
2018,9000,CT,Connecticut,1923872.0,1849370.0,74502.0,3.9
2018,10000,DE,Delaware,480371.0,462545.0,17826.0,3.7
2018,12000,FL,Florida,10118306.0,9749598.0,368708.0,3.6
2018,13000,GA,Georgia,5126923.0,4922489.0,204434.0,4.0
2018,15000,HI,Hawaii,692457.0,675849.0,16608.0,2.4
2018,16000,ID,Idaho,862434.0,837767.0,24667.0,2.9
2018,17000,IL,Illinois,6557416.0,6270844.0,286572.0,4.4
2018,18000,IN,Indiana,3392579.0,3276805.0,115774.0,3.4
2018,19000,IA,Iowa,1711811.0,1667817.0,43994.0,2.6
2018,20000,KS,Kansas,1493360.0,1443204.0,50156.0,3.4
2018,21000,KY,Kentucky,2052877.0,1966186.0,86691.0,4.2
2018,22000,LA,Louisiana,2109741.0,2007981.0,101760.0,4.800000000000001
2018,23000,ME,Maine,700856.0,678584.0,22272.0,3.2
2018,24000,MD,Maryland,3270635.0,3146485.0,124150.0,3.8
2018,25000,MA,Massachusetts,3818769.0,3686198.0,132571.0,3.5
2018,26000,MI,Michigan,4944794.0,4739081.0,205713.0,4.2
2018,27000,MN,Minnesota,3075090.0,2982658.0,92432.0,3.0
2018,28000,MS,Mississippi,1268040.0,1205342.0,62698.0,4.9
2018,29000,MO,Missouri,3048449.0,2949963.0,98486.0,3.2
2018,30000,MT,Montana,535140.0,515213.0,19927.0,3.7
2018,31000,NE,Nebraska,1036411.0,1006283.0,30128.0,2.9
2018,32000,NV,Nevada,1494692.0,1429284.0,65408.0,4.4
2018,33000,NH,New Hampshire,770469.0,750285.0,20184.0,2.6
2018,34000,NJ,New Jersey,4604787.0,4420713.0,184074.0,4.0
2018,35000,NM,New Mexico,944936.0,898360.0,46576.0,4.9
2018,36000,NY,New York,9826126.0,9424212.0,401914.0,4.100000000000001
2018,37000,NC,North Carolina,4911884.0,4715616.0,196268.0,4.0
2018,38000,ND,North Dakota,412069.0,402201.0,9868.0,2.4
2018,39000,OH,Ohio,5819989.0,5558124.0,261865.0,4.5
2018,40000,OK,Oklahoma,1831256.0,1771251.0,60005.0,3.3
2018,41000,OR,Oregon,2080051.0,1996490.0,83561.0,4.0
2018,42000,PA,Pennsylvania,6509775.0,6222004.0,287771.0,4.4
2018,44000,RI,Rhode Island,572663.0,549529.0,23134.0,4.0
2018,45000,SC,South Carolina,2282022.0,2205356.0,76666.0,3.4
2018,46000,SD,South Dakota,459202.0,446413.0,12789.0,2.8
2018,47000,TN,Tennessee,3257053.0,3143792.0,113261.0,3.5
2018,48000,TX,Texas,13714126.0,13178793.0,535333.0,3.9
2018,49000,UT,Utah,1584494.0,1538295.0,46199.0,2.9
2018,50000,VT,Vermont,355343.0,346553.0,8790.0,2.5
2018,51000,VA,Virginia,4359053.0,4228274.0,130779.0,3.0
2018,53000,WA,Washington,3814538.0,3645992.0,168546.0,4.4
2018,54000,WV,West Virginia,793415.0,752602.0,40813.0,5.100000000000001
2018,55000,WI,Wisconsin,3123898.0,3030659.0,93239.0,3.0
2018,56000,WY,Wyoming,292629.0,280754.0,11875.0,4.100000000000001
2019,0,US,United States,163815888.0,157805898.0,6009990.0,3.7
2019,1000,AL,Alabama,2272935.0,2200437.0,72498.0,3.2
2019,2000,AK,Alaska,353161.0,333360.0,19801.0,5.600000000000001
2019,4000,AZ,Arizona,3430766.0,3265708.0,165058.0,4.800000000000001
2019,5000,AR,Arkansas,1354936.0,1307510.0,47426.0,3.5
2019,6000,CA,California,19413244.0,18617933.0,795311.0,4.100000000000001
2019,8000,CO,Colorado,3105584.0,3022829.0,82755.0,2.7
2019,9000,CT,Connecticut,1938637.0,1868767.0,69870.0,3.6
2019,10000,DE,Delaware,484657.0,467162.0,17495.0,3.6
2019,12000,FL,Florida,10284663.0,9950515.0,334148.0,3.2
2019,13000,GA,Georgia,5160512.0,4975975.0,184537.0,3.6
2019,15000,HI,Hawaii,686123.0,668774.0,17349.0,2.5
2019,16000,ID,Idaho,888504.0,862981.0,25523.0,2.9
2019,17000,IL,Illinois,6550295.0,6289513.0,260782.0,4.0
2019,18000,IN,Indiana,3404321.0,3291950.0,112371.0,3.3
2019,19000,IA,Iowa,1743153.0,1696691.0,46462.0,2.7
2019,20000,KS,Kansas,1504552.0,1455263.0,49289.0,3.3
2019,21000,KY,Kentucky,2068975.0,1983872.0,85103.0,4.100000000000001
2019,22000,LA,Louisiana,2105926.0,2008163.0,97763.0,4.600000000000001
2019,23000,ME,Maine,697795.0,677460.0,20335.0,2.9
2019,24000,MD,Maryland,3334365.0,3221317.0,113048.0,3.4
2019,25000,MA,Massachusetts,3841324.0,3725143.0,116181.0,3.0
2019,26000,MI,Michigan,4976013.0,4773453.0,202560.0,4.100000000000001
2019,27000,MN,Minnesota,3108682.0,3007374.0,101308.0,3.3
2019,28000,MS,Mississippi,1278598.0,1208096.0,70502.0,5.5
2019,29000,MO,Missouri,3074821.0,2975703.0,99118.0,3.2
2019,30000,MT,Montana,543741.0,524686.0,19055.0,3.5
2019,31000,NE,Nebraska,1051554.0,1018707.0,32847.0,3.1
2019,32000,NV,Nevada,1546313.0,1482647.0,63666.0,4.100000000000001
2019,33000,NH,New Hampshire,780540.0,760516.0,20024.0,2.6
2019,34000,NJ,New Jersey,4686262.0,4524292.0,161970.0,3.5
2019,35000,NM,New Mexico,956094.0,908703.0,47391.0,5.0
2019,36000,NY,New York,9853962.0,9474510.0,379452.0,3.9
2019,37000,NC,North Carolina,4993476.0,4801094.0,192382.0,3.9
2019,38000,ND,North Dakota,413845.0,404793.0,9052.0,2.2
2019,39000,OH,Ohio,5877451.0,5632572.0,244879.0,4.2
2019,40000,OK,Oklahoma,1840223.0,1782411.0,57812.0,3.1
2019,41000,OR,Oregon,2094783.0,2017199.0,77584.0,3.7
2019,42000,PA,Pennsylvania,6573616.0,6287804.0,285812.0,4.3
2019,44000,RI,Rhode Island,574346.0,554076.0,20270.0,3.5
2019,45000,SC,South Carolina,2324500.0,2259807.0,64693.0,2.8
2019,46000,SD,South Dakota,464329.0,451353.0,12976.0,2.8
2019,47000,TN,Tennessee,3335270.0,3223664.0,111606.0,3.3
2019,48000,TX,Texas,13921781.0,13429073.0,492708.0,3.5
2019,49000,UT,Utah,1618697.0,1577591.0,41106.0,2.5
2019,50000,VT,Vermont,353506.0,346016.0,7490.0,2.1
2019,51000,VA,Virginia,4414972.0,4292501.0,122471.0,2.8
2019,53000,WA,Washington,3933880.0,3766964.0,166916.0,4.2
2019,54000,WV,West Virginia,795299.0,755909.0,39390.0,5.0
2019,55000,WI,Wisconsin,3111729.0,3012828.0,98901.0,3.2
2019,56000,WY,Wyoming,293320.0,282433.0,10887.0,3.7
2020,0,US,United States,161483724.0,148453335.0,13030389.0,8.1
2020,1000,AL,Alabama,2269672.0,2124409.0,145263.0,6.4
2020,2000,AK,Alaska,347150.0,318298.0,28852.0,8.3
2020,4000,AZ,Arizona,3471038.0,3199851.0,271187.0,7.800000000000001
2020,5000,AR,Arkansas,1346789.0,1263623.0,83166.0,6.2
2020,6000,CA,California,18971560.0,17047569.0,1923991.0,10.1
2020,8000,CO,Colorado,3088995.0,2880227.0,208768.0,6.800000000000001
2020,9000,CT,Connecticut,1884099.0,1734478.0,149621.0,7.9
2020,10000,DE,Delaware,486497.0,449965.0,36532.0,7.5
2020,12000,FL,Florida,10113733.0,9292632.0,821101.0,8.1
2020,13000,GA,Georgia,5095696.0,4766734.0,328962.0,6.5
2020,15000,HI,Hawaii,664085.0,586179.0,77906.0,11.7
2020,16000,ID,Idaho,901894.0,852423.0,49471.0,5.5
2020,17000,IL,Illinois,6349816.0,5759004.0,590812.0,9.3
2020,18000,IN,Indiana,3346344.0,3102706.0,243638.0,7.300000000000001
2020,19000,IA,Iowa,1673589.0,1587341.0,86248.0,5.2
2020,20000,KS,Kansas,1503002.0,1415445.0,87557.0,5.800000000000001
2020,21000,KY,Kentucky,2017001.0,1886072.0,130929.0,6.5
2020,22000,LA,Louisiana,2064942.0,1887347.0,177595.0,8.6
2020,23000,ME,Maine,670595.0,636655.0,33940.0,5.100000000000001
2020,24000,MD,Maryland,3241086.0,3031031.0,210055.0,6.5
2020,25000,MA,Massachusetts,3750155.0,3399381.0,350774.0,9.4
2020,26000,MI,Michigan,4863008.0,4379122.0,483886.0,10.0
2020,27000,MN,Minnesota,3134161.0,2938015.0,196146.0,6.300000000000001
2020,28000,MS,Mississippi,1247029.0,1147391.0,99638.0,8.0
2020,29000,MO,Missouri,3037880.0,2851947.0,185933.0,6.100000000000001
2020,30000,MT,Montana,545334.0,513545.0,31789.0,5.800000000000001
2020,31000,NE,Nebraska,1048389.0,1003443.0,44946.0,4.3
2020,32000,NV,Nevada,1506631.0,1302990.0,203641.0,13.5
2020,33000,NH,New Hampshire,764137.0,713144.0,50993.0,6.7
2020,34000,NJ,New Jersey,4650326.0,4212389.0,437937.0,9.4
2020,35000,NM,New Mexico,931921.0,858350.0,73571.0,7.9
2020,36000,NY,New York,9580847.0,8645489.0,935358.0,9.8
2020,37000,NC,North Carolina,4839372.0,4491749.0,347623.0,7.2
2020,38000,ND,North Dakota,409799.0,389415.0,20384.0,5.0
2020,39000,OH,Ohio,5754698.0,5280930.0,473768.0,8.200000000000001
2020,40000,OK,Oklahoma,1841349.0,1725318.0,116031.0,6.300000000000001
2020,41000,OR,Oregon,2107362.0,1947567.0,159795.0,7.600000000000001
2020,42000,PA,Pennsylvania,6514565.0,5933182.0,581383.0,8.9
2020,44000,RI,Rhode Island,570185.0,517949.0,52236.0,9.200000000000001
2020,45000,SC,South Carolina,2335026.0,2195171.0,139855.0,6.0
2020,46000,SD,South Dakota,464505.0,444899.0,19606.0,4.2
2020,47000,TN,Tennessee,3303230.0,3056709.0,246521.0,7.5
2020,48000,TX,Texas,13955332.0,12883803.0,1071529.0,7.7
2020,49000,UT,Utah,1647376.0,1567777.0,79599.0,4.800000000000001
2020,50000,VT,Vermont,339810.0,320542.0,19268.0,5.7
2020,51000,VA,Virginia,4342950.0,4062417.0,280533.0,6.5
2020,53000,WA,Washington,3936084.0,3603370.0,332714.0,8.5
2020,54000,WV,West Virginia,779913.0,715637.0,64276.0,8.200000000000001
2020,55000,WI,Wisconsin,3094716.0,2897422.0,197294.0,6.4
2020,56000,WY,Wyoming,293755.0,276495.0,17260.0,5.9
2021,0,US,United States,162229903.0,153544980.0,8684923.0,5.4
2021,1000,AL,Alabama,2259349.0,2183330.0,76019.0,3.4
2021,2000,AK,Alaska,353158.0,330525.0,22633.0,6.4
2021,4000,AZ,Arizona,3530579.0,3352198.0,178381.0,5.100000000000001
2021,5000,AR,Arkansas,1339665.0,1285329.0,54336.0,4.100000000000001
2021,6000,CA,California,18973377.0,17586314.0,1387063.0,7.300000000000001
2021,8000,CO,Colorado,3158144.0,2986238.0,171906.0,5.4
2021,9000,CT,Connecticut,1855339.0,1739033.0,116306.0,6.300000000000001
2021,10000,DE,Delaware,493931.0,466770.0,27161.0,5.5
2021,12000,FL,Florida,10353311.0,9872517.0,480794.0,4.600000000000001
2021,13000,GA,Georgia,5179121.0,4977562.0,201559.0,3.9
2021,15000,HI,Hawaii,669987.0,629626.0,40361.0,6.0
2021,16000,ID,Idaho,925409.0,893169.0,32240.0,3.5
2021,17000,IL,Illinois,6366428.0,5980444.0,385984.0,6.100000000000001
2021,18000,IN,Indiana,3355642.0,3225060.0,130582.0,3.9
2021,19000,IA,Iowa,1690368.0,1626168.0,64200.0,3.8
2021,20000,KS,Kansas,1500677.0,1451204.0,49473.0,3.3
2021,21000,KY,Kentucky,2027165.0,1937537.0,89628.0,4.4
2021,22000,LA,Louisiana,2073572.0,1958087.0,115485.0,5.600000000000001
2021,23000,ME,Maine,685168.0,653341.0,31827.0,4.600000000000001
2021,24000,MD,Maryland,3173289.0,3005067.0,168222.0,5.300000000000001
2021,25000,MA,Massachusetts,3742987.0,3535696.0,207291.0,5.5
2021,26000,MI,Michigan,4779555.0,4501562.0,277993.0,5.800000000000001
2021,27000,MN,Minnesota,3039323.0,2924148.0,115175.0,3.8
2021,28000,MS,Mississippi,1255710.0,1187096.0,68614.0,5.5
2021,29000,MO,Missouri,3050028.0,2925218.0,124810.0,4.100000000000001
2021,30000,MT,Montana,550555.0,531926.0,18629.0,3.4
2021,31000,NE,Nebraska,1049584.0,1021330.0,28254.0,2.7
2021,32000,NV,Nevada,1499499.0,1395651.0,103848.0,6.9
2021,33000,NH,New Hampshire,756858.0,731117.0,25741.0,3.4
2021,34000,NJ,New Jersey,4666108.0,4357217.0,308891.0,6.600000000000001
2021,35000,NM,New Mexico,943382.0,876730.0,66652.0,7.100000000000001
2021,36000,NY,New York,9557912.0,8886155.0,671757.0,7.0
2021,37000,NC,North Carolina,4954783.0,4712866.0,241917.0,4.9
2021,38000,ND,North Dakota,408900.0,396364.0,12536.0,3.1
2021,39000,OH,Ohio,5728769.0,5434815.0,293954.0,5.100000000000001
2021,40000,OK,Oklahoma,1860337.0,1785703.0,74634.0,4.0
2021,41000,OR,Oregon,2147611.0,2035428.0,112183.0,5.2
2021,42000,PA,Pennsylvania,6445362.0,6058976.0,386386.0,6.0
2021,44000,RI,Rhode Island,571698.0,540182.0,31516.0,5.5
2021,45000,SC,South Carolina,2353968.0,2261060.0,92908.0,3.9
2021,46000,SD,South Dakota,469583.0,457174.0,12409.0,2.6
2021,47000,TN,Tennessee,3323545.0,3174135.0,149410.0,4.5
2021,48000,TX,Texas,14311029.0,13503671.0,807358.0,5.600000000000001
2021,49000,UT,Utah,1687539.0,1641338.0,46201.0,2.7
2021,50000,VT,Vermont,335823.0,323354.0,12469.0,3.7
2021,51000,VA,Virginia,4331297.0,4162555.0,168742.0,3.9
2021,53000,WA,Washington,3898707.0,3695705.0,203002.0,5.2
2021,54000,WV,West Virginia,778747.0,739003.0,39744.0,5.100000000000001
2021,55000,WI,Wisconsin,3099768.0,2981070.0,118698.0,3.8
2021,56000,WY,Wyoming,289154.0,275748.0,13406.0,4.600000000000001
2022,0,US,United States,164781642.0,158766998.0,6014644.0,3.7
2022,1000,AL,Alabama,2286028.0,2226670.0,59358.0,2.6
2022,2000,AK,Alaska,356799.0,342400.0,14399.0,4.0
2022,4000,AZ,Arizona,3615161.0,3477033.0,138128.0,3.8
2022,5000,AR,Arkansas,1369367.0,1323949.0,45418.0,3.3
2022,6000,CA,California,19251974.0,18440895.0,811079.0,4.2
2022,8000,CO,Colorado,3200625.0,3103531.0,97094.0,3.0
2022,9000,CT,Connecticut,1932463.0,1851993.0,80470.0,4.2
2022,10000,DE,Delaware,496688.0,474258.0,22430.0,4.5
2022,12000,FL,Florida,10762307.0,10449041.0,313266.0,2.9
2022,13000,GA,Georgia,5234275.0,5075093.0,159182.0,3.0
2022,15000,HI,Hawaii,676299.0,652677.0,23622.0,3.5
2022,16000,ID,Idaho,950672.0,925358.0,25314.0,2.7
2022,17000,IL,Illinois,6472663.0,6176876.0,295787.0,4.600000000000001
2022,18000,IN,Indiana,3404443.0,3302632.0,101811.0,3.0
2022,19000,IA,Iowa,1716894.0,1669933.0,46961.0,2.7
2022,20000,KS,Kansas,1504932.0,1464834.0,40098.0,2.7
2022,21000,KY,Kentucky,2048066.0,1968121.0,79945.0,3.9
2022,22000,LA,Louisiana,2088217.0,2011867.0,76350.0,3.7
2022,23000,ME,Maine,674875.0,654965.0,19910.0,3.0
2022,24000,MD,Maryland,3171513.0,3068700.0,102813.0,3.2
2022,25000,MA,Massachusetts,3743924.0,3603172.0,140752.0,3.8
2022,26000,MI,Michigan,4835966.0,4632539.0,203427.0,4.2
2022,27000,MN,Minnesota,3077500.0,2994920.0,82580.0,2.7
2022,28000,MS,Mississippi,1251022.0,1201880.0,49142.0,3.9
2022,29000,MO,Missouri,3061279.0,2984340.0,76939.0,2.5
2022,30000,MT,Montana,567787.0,552842.0,14945.0,2.6
2022,31000,NE,Nebraska,1058927.0,1034091.0,24836.0,2.3
2022,32000,NV,Nevada,1549859.0,1466213.0,83646.0,5.4
2022,33000,NH,New Hampshire,766672.0,747339.0,19333.0,2.5
2022,34000,NJ,New Jersey,4739804.0,4564113.0,175691.0,3.7
2022,35000,NM,New Mexico,947025.0,908870.0,38155.0,4.0
2022,36000,NY,New York,9616989.0,9205821.0,411168.0,4.3
2022,37000,NC,North Carolina,5159329.0,4970998.0,188331.0,3.7
2022,38000,ND,North Dakota,414311.0,405580.0,8731.0,2.1
2022,39000,OH,Ohio,5741277.0,5510327.0,230950.0,4.0
2022,40000,OK,Oklahoma,1887040.0,1830061.0,56979.0,3.0
2022,41000,OR,Oregon,2176734.0,2085939.0,90795.0,4.2
2022,42000,PA,Pennsylvania,6479077.0,6196385.0,282692.0,4.4
2022,44000,RI,Rhode Island,569455.0,551220.0,18235.0,3.2
2022,45000,SC,South Carolina,2374975.0,2297927.0,77048.0,3.2
2022,46000,SD,South Dakota,475065.0,465250.0,9815.0,2.1
2022,47000,TN,Tennessee,3352030.0,3238559.0,113471.0,3.4
2022,48000,TX,Texas,14662558.0,14092833.0,569725.0,3.9
2022,49000,UT,Utah,1743054.0,1702674.0,40380.0,2.3
2022,50000,VT,Vermont,342119.0,333081.0,9038.0,2.6
2022,51000,VA,Virginia,4435858.0,4308805.0,127053.0,2.9
2022,53000,WA,Washington,3990343.0,3822319.0,168024.0,4.2
2022,54000,WV,West Virginia,785115.0,754453.0,30662.0,3.9
2022,55000,WI,Wisconsin,3082128.0,2992049.0,90079.0,2.9
2022,56000,WY,Wyoming,291756.0,281343.0,10413.0,3.6
